1,24-01-2014 22:09,30,59,7.1,99,9.8,0,0.0,0.0,N,0,9.7,9.8,0.0,0.0,0.0,0.0,0.0,0,0
2,24-01-2014 22:14,5,0,0.0,0,0.0,0,0.0,0.0,N,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,24-01-2014 22:44,30,60,7.2,99,9.9,952.0,1.1,6.1,NW,1033.7,9.8,9.9,33.0,33.0,33.0,33.0,33.0,1,2
4,24-01-2014 23:14,30,60,7.2,99,10.0,952.2,1.1,7.2,N,1033.9,9.9,10.0,33.0,33.0,33.0,33.0,33.0,1,2
5,24-01-2014 23:44,30,60,7.2,99,10.1,952.1,0.0,1.1,W,1033.8,10.0,10.1,0.0,33.0,33.0,33.0,33.0,0,1
6,25-01-2014 00:14,30,59,7.2,99,10.2,952.3,5.0,11.2,W,1034.0,10.1,10.2,0.0,33.0,33.0,33.0,33.0,1,2
7,25-01-2014 00:44,30,60,7.3,99,10.3,952.5,3.6,7.2,W,1034.2,10.2,10.3,0.0,33.0,33.0,33.0,33.0,1,2
8,25-01-2014 01:14,30,60,7.3,99,10.3,952.7,2.5,8.6,S,1034.4,10.2,10.3,0.0,33.0,33.0,33.0,33.0,1,2
9,25-01-2014 01:44,30,60,7.3,99,10.3,952.8,3.6,6.1,NW,1034.5,10.2,10.3,0.0,33.0,33.0,33.0,33.0,1,2
10,25-01-2014 02:14,30,60,7.4,99,10.2,952.3,6.1,9.7,W,1034.0,10.1,10.2,0.0,33.0,33.0,33.0,33.0,2,2
11,25-01-2014 02:44,30,60,7.4,99,10.2,952.3,0.0,0.0,NW,1034.0,10.1,10.2,0.0,33.0,33.0,33.0,33.0,0,0
12,25-01-2014 03:14,30,60,7.4,98,10.3,952.6,0.0,1.1,N,1034.3,10.0,10.3,0.0,33.0,33.0,33.0,33.0,0,1
13,25-01-2014 03:44,30,60,7.4,99,10.2,952.5,0.0,3.6,SE,1034.2,10.1,10.2,0.0,33.0,33.0,33.0,33.0,0,1
14,25-01-2014 04:14,30,60,7.5,96,10.3,952.5,3.6,7.2,W,1034.2,9.7,10.3,0.0,33.0,33.0,33.0,33.0,1,2
15,25-01-2014 04:44,30,60,7.5,95,10.3,952.7,5.0,9.7,W,1034.4,9.5,10.3,0.0,33.0,33.0,33.0,33.0,1,2
16,25-01-2014 05:14,30,60,7.5,98,10.0,952.3,1.1,5.0,NE,1034.0,9.7,10.0,0.0,33.0,33.0,33.0,33.0,1,1
17,25-01-2014 05:44,30,60,7.5,95,10.3,952.4,3.6,7.2,NE,1034.1,9.5,10.3,0.0,33.0,33.0,33.0,33.0,1,2
18,25-01-2014 06:14,30,60,7.5,92,10.4,952.2,3.6,8.6,NE,1033.9,9.2,10.4,0.0,33.0,33.0,33.0,33.0,1,2
19,25-01-2014 06:44,30,60,7.6,92,10.3,952.4,5.0,9.7,N,1034.1,9.1,10.3,0.0,33.0,33.0,33.0,33.0,1,2
20,25-01-2014 07:14,30,60,7.6,88,10.6,952.7,7.2,13.3,NW,1034.4,8.7,9.5,0.0,33.0,33.0,33.0,33.0,2,3
21,25-01-2014 07:44,30,60,7.6,92,10.4,952.7,8.6,15.8,W,1034.4,9.2,8.4,0.0,33.0,33.0,33.0,33.0,2,3
22,25-01-2014 08:14,30,60,7.6,94,10.2,953.0,1.1,6.1,S,1034.7,9.3,10.2,0.0,33.0,33.0,33.0,33.0,1,2
23,25-01-2014 08:44,30,60,7.6,96,10.1,952.9,2.5,6.1,SE,1034.6,9.5,10.1,0.0,33.0,33.0,33.0,33.0,1,2
24,25-01-2014 09:14,30,60,7.7,98,9.9,953.1,5.0,8.6,SE,1034.8,9.6,9.9,0.0,33.0,33.0,33.0,33.0,1,2
25,25-01-2014 09:44,30,60,7.7,99,9.9,953.4,2.5,6.1,S,1035.1,9.8,9.9,0.0,33.0,33.0,33.0,33.0,1,2
26,25-01-2014 10:14,30,60,7.7,99,11.3,953.5,1.1,2.5,SE,1035.2,11.2,11.3,0.0,33.0,33.0,33.0,33.0,1,1
27,25-01-2014 10:44,30,60,7.7,95,11.3,953.9,5.0,9.7,SW,1035.6,10.5,11.3,0.0,33.0,33.0,33.0,33.0,1,2
28,25-01-2014 11:14,30,60,7.7,94,11.7,954.3,3.6,7.2,SE,1036.0,10.8,11.7,0.0,33.0,33.0,33.0,33.0,1,2
29,25-01-2014 11:44,30,60,7.8,93,11.9,954.6,5.0,9.7,W,1036.3,10.8,11.9,0.0,33.0,33.0,33.0,33.0,1,2
30,25-01-2014 12:14,30,60,7.8,92,12.4,954.7,5.0,8.6,W,1036.4,11.2,12.4,0.0,33.0,33.0,33.0,33.0,1,2
31,25-01-2014 12:44,30,60,7.9,89,12.6,954.6,9.7,15.8,W,1036.3,10.9,10.3,0.0,33.0,33.0,33.0,33.0,2,3
32,25-01-2014 13:14,30,60,7.9,88,12.7,954.3,1.1,5.0,SW,1036.0,10.8,12.7,0.0,33.0,33.0,33.0,33.0,1,1
33,25-01-2014 13:44,30,60,8.0,87,12.8,954.2,3.6,8.6,W,1035.9,10.7,12.8,0.0,33.0,33.0,33.0,33.0,1,2
34,25-01-2014 14:14,30,60,8.0,88,12.6,954.1,2.5,5.0,SW,1035.8,10.7,12.6,0.0,33.0,33.0,33.0,33.0,1,1
35,25-01-2014 14:44,30,60,8.1,87,12.6,954.1,9.7,17.3,W,1035.8,10.5,10.3,0.0,33.0,33.0,33.0,33.0,2,3
36,25-01-2014 15:14,30,60,8.1,87,12.5,954.4,6.1,11.2,SW,1036.1,10.4,12.5,0.0,33.0,33.0,33.0,33.0,2,2
37,25-01-2014 15:44,30,61,8.1,87,12.5,954.5,2.5,6.1,W,1036.2,10.4,12.5,0.0,33.0,33.0,33.0,33.0,1,2
38,25-01-2014 16:14,30,60,8.2,87,12.4,954.6,7.2,12.2,S,1036.3,10.3,11.4,0.0,33.0,33.0,33.0,33.0,2,3
